x1km_square,species,present
ST9351,Lythrum alatum,FALSE
ST9351,Lythrum salicaria,FALSE
ST9351,Malva sylvestris,FALSE
ST9351,Matricaria chamomilla,FALSE
ST9351,Matricaria discoidea,FALSE
ST9351,Medicago lupulina,TRUE
ST9351,Melampyrum pratense,FALSE
ST9351,Mentha aquatica,FALSE
ST9351,Mentha arvensis,FALSE
ST9351,Mercurialis perennis,FALSE
ST9351,Myosotis arvensis,TRUE
ST9351,Myosotis discolor,FALSE
ST9351,Myosotis sylvatica,FALSE
ST9351,Narthecium ossifragum,FALSE
ST9351,Odontites vernus,FALSE
ST9351,Oenanthe crocata,FALSE
ST9351,Origanum vulgare,TRUE
ST9351,Ornithopus perpusillus,FALSE
ST9351,Oxalis acetosella,FALSE
ST9351,Panicum miliaceum,FALSE
ST9351,Papaver rhoeas,FALSE
ST9351,Pedicularis sylvatica,FALSE
ST9351,Persicaria amplexicaulis,FALSE
ST9351,Persicaria bistorta,FALSE
ST9351,Persicaria hydropiper,FALSE
ST9351,Persicaria lapathifolia,FALSE
ST9351,Persicaria maculosa,FALSE
ST9351,Peucedanum ostruthium,FALSE
ST9351,Picris echioides,FALSE
ST9351,Picris hieracioides,FALSE
ST9351,Pilosella officinarum,FALSE
ST9351,Pimpinella saxifraga,FALSE
ST9351,Pinguicula vulgaris,FALSE
ST9351,Plantago lanceolata,TRUE
ST9351,Plantago major,FALSE
ST9351,Plantago maritima,FALSE
ST9351,Poa annua,FALSE
ST9351,Polygala serpyllifolia,FALSE
ST9351,Polygala vulgaris,FALSE
ST9351,Polygonum aviculare,FALSE
ST9351,Potentilla anglica,FALSE
ST9351,Potentilla anserina,FALSE
ST9351,Potentilla erecta,FALSE
ST9351,Potentilla recta,FALSE
ST9351,Potentilla reptans,FALSE
ST9351,Prunella vulgaris,TRUE
ST9351,Prunus spinosa,FALSE
ST9351,Pulicaria dysenterica,FALSE
ST9351,Ranunculus acris,FALSE
ST9351,Ranunculus bulbosus,TRUE
ST9351,Ranunculus ficaria,FALSE
ST9351,Ranunculus flammula,FALSE
ST9351,Ranunculus repens,TRUE
ST9351,Ranunculus sardous,FALSE
ST9351,Raphanus raphanistrum,FALSE
ST9351,Raphanus sativus,FALSE
ST9351,Rhinanthus minor,FALSE
ST9351,Rosa arvensis,FALSE
ST9351,Rosa canina,TRUE
ST9351,Rubus caesius,FALSE
ST9351,Rubus fruticosus,TRUE
ST9351,Rubus idaeus,FALSE
ST9351,Rumex acetosa,TRUE
ST9351,Rumex acetosella,FALSE
ST9351,Rumex crispus,FALSE
ST9351,Rumex obtusifolius,FALSE
ST9351,Rumex sanguineus,FALSE
ST9351,Sagina saginoides,FALSE
ST9351,Sambucus nigra,FALSE
ST9351,Sanguisorba officinalis,FALSE
ST9351,Scorzoneroides autumnalis,FALSE
ST9351,Scrophularia auriculata,FALSE
ST9351,Scrophularia nodosa,FALSE
ST9351,Sedum anglicum,FALSE
ST9351,Senecio erucifolius,FALSE
ST9351,Senecio jacobaea,FALSE
ST9351,Senecio vulgaris,FALSE
ST9351,Sherardia arvensis,FALSE
ST9351,Silene dioica,FALSE
ST9351,Silene latifolia,FALSE
ST9351,Silybum marianum,FALSE
ST9351,Sinapis alba,FALSE
ST9351,Sinapis arvensis,FALSE
ST9351,Sisymbrium officinale,FALSE
ST9351,Solanum dulcamara,FALSE
ST9351,Solanum nigrum,FALSE
ST9351,Solanum tuberosum,FALSE
ST9351,Sonchus arvensis,TRUE
ST9351,Sonchus asper,FALSE
ST9351,Sonchus oleraceus,FALSE
ST9351,Sorbus aucuparia,FALSE
ST9351,Spergula arvensis,FALSE
ST9351,Spergularia media,FALSE
ST9351,Stachys arvensis,FALSE
ST9351,Stachys palustris,FALSE
ST9351,Stachys sylvatica,FALSE
ST9351,Stellaria alsine,FALSE
ST9351,Stellaria graminea,FALSE
ST9351,Stellaria holostea,FALSE
ST9351,Stellaria media,FALSE
ST9351,Suaeda maritima,FALSE
ST9351,Succisa pratensis,FALSE
ST9351,Symphytum officinale,FALSE
ST9351,Taraxacum agg,FALSE
ST9351,Taraxacum officinale,FALSE
ST9351,Teucrium scorodonia,FALSE
ST9351,Thlaspi arvense,FALSE
ST9351,Thymus polytrichus,FALSE
ST9351,Thymus vulgaris,FALSE
ST9351,Torilis japonica,TRUE
ST9351,Tragopogon pratensis,TRUE
ST9351,Trientalis europaea,FALSE
ST9351,Trifolium arvense,FALSE
ST9351,Trifolium campestre,FALSE
ST9351,Trifolium constantinopolitanum,FALSE
ST9351,Trifolium dubium,TRUE
ST9351,Trifolium pratense,FALSE
ST9351,Trifolium repens,TRUE
ST9351,Tripleurospermum inodorum,FALSE
ST9351,Tripleurospermum maritimum,FALSE
ST9351,Turgenia latifolia,FALSE
ST9351,Ulex europaeus,FALSE
ST9351,Ulex gallii,FALSE
ST9351,Urtica dioica,TRUE
ST9351,Vaccinium myrtillus,FALSE
ST9351,Vaccinium oxycoccos,FALSE
ST9351,Vaccinium vitis,FALSE
ST9351,Valeriana dioica,FALSE
ST9351,Valeriana officinalis,FALSE
ST9351,Verbena officinalis,FALSE
ST9351,Verbena x,FALSE
ST9351,Veronica agrestis,FALSE
ST9351,Veronica arvensis,FALSE
ST9351,Veronica beccabunga,FALSE
ST9351,Veronica chamaedrys,TRUE
ST9351,Veronica hederifolia,FALSE
ST9351,Veronica montana,FALSE
ST9351,Veronica officinalis,FALSE
ST9351,Veronica persica,TRUE
ST9351,Veronica polita,TRUE
ST9351,Veronica serpyllifolia,FALSE
ST9351,Vicia benghalensis,FALSE
ST9351,Vicia cracca,TRUE
ST9351,Vicia faba,FALSE
ST9351,Vicia hirsuta,FALSE
ST9351,Vicia lutea,FALSE
ST9351,Vicia sativa,TRUE
ST9351,Vicia sepium,FALSE
ST9351,Vicia spp,FALSE
ST9351,Vicia tetrasperma,FALSE
ST9351,Viola arvensis,TRUE
ST9351,Viola canina,FALSE
ST9351,Viola palustris,FALSE
ST9351,Viola riviniana,FALSE
ST9351,Zea mays,FALSE
SU1466,Acer pseudoplatanus,FALSE
SU1466,Achillea millefolium,FALSE
SU1466,Achillea ptarmica,FALSE
SU1466,Aegopodium podagraria,FALSE
SU1466,Aethusa cynapium,FALSE
SU1466,Ajuga reptans,FALSE
SU1466,Alliaria petiolata,FALSE
SU1466,Alnus glutinosa,FALSE
SU1466,Anagallis arvensis,FALSE
SU1466,Anchusa arvensis,FALSE
SU1466,Anemone nemorosa,FALSE
SU1466,Angelica sylvestris,FALSE
SU1466,Anthemis cotula,FALSE
SU1466,Anthriscus caucalis,FALSE
SU1466,Anthriscus sylvestris,FALSE
SU1466,Apium nodiflorum,FALSE
SU1466,Armeria maritima,FALSE
SU1466,Artemisia absinthium,FALSE
SU1466,Artemisia annua,FALSE
SU1466,Artemisia vulgaris,FALSE
SU1466,Aster tripolium,FALSE
SU1466,Atriplex patula,FALSE
SU1466,Atriplex portulacoides,FALSE
SU1466,Ballota nigra,FALSE
SU1466,Barbarea vulgaris,FALSE
SU1466,Bellis perennis,FALSE
SU1466,Berula erecta,FALSE
SU1466,Brassica napus,FALSE
SU1466,Brassica oleracea,FALSE
SU1466,Brassica rapa,FALSE
SU1466,Bryonia dioica,FALSE
SU1466,Buddleja davidii,FALSE
SU1466,Bupleurum tenuissimum,FALSE
SU1466,Calluna vulgaris,FALSE
SU1466,Caltha palustris,FALSE
SU1466,Calystegia sepium,FALSE
SU1466,Campanula rotundifolia,FALSE
SU1466,Capsella bursa,FALSE
SU1466,Cardamine flexuosa,FALSE
SU1466,Cardamine hirsuta,FALSE
SU1466,Cardamine pratensis,FALSE
SU1466,Carduus nutans,FALSE
SU1466,Carum verticillatum,FALSE
SU1466,Centaurea cyanus,FALSE
SU1466,Centaurea nigra,FALSE
SU1466,Centaurea scabiosa,FALSE
SU1466,Centaurium erythraea,FALSE
SU1466,Cerastium arvense,FALSE
SU1466,Cerastium fontanum,FALSE
SU1466,Cerastium glomeratum,FALSE
SU1466,Ceratocapnos claviculata,FALSE
SU1466,Chaerophyllum temulum,FALSE
SU1466,Chamaemelum nobile,FALSE
SU1466,Chamerion angustifolium,FALSE
SU1466,Chenopodium album,FALSE
SU1466,Chenopodium ficifolium,FALSE
SU1466,Chenopodium quinoa,FALSE
SU1466,Cichorium intybus,FALSE
SU1466,Circaea lutetiana,TRUE
SU1466,Cirsium arvense,FALSE
SU1466,Cirsium eriophorum,FALSE
SU1466,Cirsium palustre,FALSE
SU1466,Cirsium vulgare,FALSE
SU1466,Clematis vitalba,FALSE
SU1466,Clinopodium vulgare,FALSE
SU1466,Conium maculatum,FALSE
SU1466,Conopodium majus,FALSE
SU1466,Convolvulus arvensis,FALSE
SU1466,Conyza canadensis,FALSE
SU1466,Cotoneaster salicifolius,FALSE
SU1466,Crataegus monogyna,FALSE
SU1466,Crepis capillaris,FALSE
SU1466,Crepis vesicaria,FALSE
SU1466,Cruciata laevipes,FALSE
SU1466,Cytisus scoparius,FALSE
SU1466,Dactylorhiza fuchsii,FALSE
SU1466,Dactylorhiza maculata,FALSE
SU1466,Daucus carota,FALSE
SU1466,Digitalis ferruginea,FALSE
SU1466,Digitalis grandiflora,FALSE
SU1466,Digitalis purpurea,FALSE
SU1466,Dioscorea communis,FALSE
SU1466,Doronicum plantagineum,FALSE
SU1466,Drosera anglica,FALSE
SU1466,Drosera rotundifolia,FALSE
SU1466,Dryas octopetala,FALSE
SU1466,Epilobium hirsutum,FALSE
SU1466,Epilobium montanum,FALSE
SU1466,Epilobium obscurum,FALSE
SU1466,Epilobium palustre,FALSE
SU1466,Epilobium parviflorum,FALSE
SU1466,Epilobium roseum,FALSE
SU1466,Epilobium tetragonum,FALSE
SU1466,Erica cinerea,FALSE
SU1466,Erica tetralix,FALSE
SU1466,Eriophorum vaginatum,FALSE
SU1466,Eupatorium cannabinum,FALSE
SU1466,Euphorbia exigua,FALSE
SU1466,Euphorbia helioscopia,FALSE
SU1466,Euphrasia officinalis,FALSE
SU1466,Fagopyrum esculentum,FALSE
SU1466,Fallopia convolvulus,FALSE
SU1466,Filipendula ulmaria,FALSE
SU1466,Fumaria officinalis,FALSE
SU1466,Galeopsis speciosa,FALSE
SU1466,Galeopsis tetrahit,FALSE
SU1466,Galium aparine,FALSE
SU1466,Galium mollugo,FALSE
SU1466,Galium odoratum,FALSE
SU1466,Galium palustre,FALSE
SU1466,Galium saxatile,FALSE
SU1466,Galium verum,FALSE
SU1466,Genista anglica,FALSE
SU1466,Geranium dissectum,FALSE
SU1466,Geranium molle,FALSE
SU1466,Geranium nodosum,FALSE
SU1466,Geranium pratense,FALSE
SU1466,Geranium pyrenaicum,FALSE
SU1466,Geranium robertianum,TRUE
SU1466,Geum urbanum,FALSE
SU1466,Glechoma hederacea,FALSE
SU1466,Hedera helix,FALSE
SU1466,Helianthus annuus,FALSE
SU1466,Heracleum mantegazzianum,FALSE
SU1466,Heracleum sphondylium,FALSE
SU1466,Hippocrepis comosa,FALSE
SU1466,Hordeum vulgare,FALSE
SU1466,Hyacinthoides non,TRUE
SU1466,Hypericum forrestii,FALSE
SU1466,Hypericum perforatum,FALSE
SU1466,Hypericum pulchrum,FALSE
SU1466,Hypericum tetrapterum,FALSE
SU1466,Hypochaeris radicata,FALSE
SU1466,Ilex aquifolium,FALSE
SU1466,Impatiens glandulifera,FALSE
SU1466,Impatiens parviflora,FALSE
SU1466,Iris pseudacorus,FALSE
SU1466,Jacobaea erucifolia,FALSE
SU1466,Jacobaea vulgaris,FALSE
SU1466,Jasione montana,FALSE
SU1466,Juncus conglomeratus,FALSE
SU1466,Juncus effusus,FALSE
SU1466,Knautia arvensis,FALSE
SU1466,Lactuca serriola,FALSE
SU1466,Lamium album,TRUE
SU1466,Lamium galeobdolon,FALSE
SU1466,Lamium purpureum,FALSE
SU1466,Lapsana communis,FALSE
SU1466,Lathyrus aphaca,FALSE
SU1466,Lathyrus linifolius,FALSE
SU1466,Lathyrus pratensis,FALSE
SU1466,Leontodon hispidus,FALSE
SU1466,Leontodon saxatilis,FALSE
SU1466,Leucanthemum vulgare,FALSE
SU1466,Ligusticum scoticum,FALSE
SU1466,Limonium vulgare,FALSE
SU1466,Linaria vulgaris,FALSE
SU1466,Linum catharticum,FALSE
SU1466,Linum usitatissimum,FALSE
SU1466,Lonicera caprifolium,FALSE
SU1466,Lonicera periclymenum,FALSE
SU1466,Lotus angustissimus,FALSE
SU1466,Lotus corniculatus,FALSE
SU1466,Lotus pedunculatus,FALSE
SU1466,Lotus subbiflorus,FALSE
SU1466,Luzula campestris,FALSE
SU1466,Lysimachia nemorum,TRUE
SU1466,Lysimachia punctata,FALSE
SU1466,Lysimachia vulgaris,FALSE
SU1466,Lythrum alatum,FALSE
SU1466,Lythrum salicaria,FALSE
SU1466,Malva sylvestris,FALSE
SU1466,Matricaria chamomilla,FALSE
SU1466,Matricaria discoidea,FALSE
SU1466,Medicago lupulina,FALSE
SU1466,Melampyrum pratense,FALSE
SU1466,Mentha aquatica,FALSE
SU1466,Mentha arvensis,FALSE
SU1466,Mercurialis perennis,TRUE
SU1466,Myosotis arvensis,FALSE
SU1466,Myosotis discolor,FALSE
SU1466,Myosotis sylvatica,FALSE
SU1466,Narthecium ossifragum,FALSE
SU1466,Odontites vernus,FALSE
SU1466,Oenanthe crocata,FALSE
SU1466,Origanum vulgare,FALSE
SU1466,Ornithopus perpusillus,FALSE
SU1466,Oxalis acetosella,FALSE
SU1466,Panicum miliaceum,FALSE
SU1466,Papaver rhoeas,FALSE
SU1466,Pedicularis sylvatica,FALSE
SU1466,Persicaria amplexicaulis,FALSE
SU1466,Persicaria bistorta,FALSE
SU1466,Persicaria hydropiper,FALSE
SU1466,Persicaria lapathifolia,FALSE
SU1466,Persicaria maculosa,FALSE
SU1466,Peucedanum ostruthium,FALSE
SU1466,Picris echioides,FALSE
SU1466,Picris hieracioides,FALSE
SU1466,Pilosella officinarum,FALSE
SU1466,Pimpinella saxifraga,FALSE
SU1466,Pinguicula vulgaris,FALSE
SU1466,Plantago lanceolata,FALSE
SU1466,Plantago major,FALSE
SU1466,Plantago maritima,FALSE
SU1466,Poa annua,FALSE
SU1466,Polygala serpyllifolia,FALSE
SU1466,Polygala vulgaris,FALSE
SU1466,Polygonum aviculare,FALSE
SU1466,Potentilla anglica,FALSE
SU1466,Potentilla anserina,FALSE
SU1466,Potentilla erecta,FALSE
SU1466,Potentilla recta,FALSE
SU1466,Potentilla reptans,FALSE
SU1466,Prunella vulgaris,FALSE
SU1466,Prunus spinosa,FALSE
SU1466,Pulicaria dysenterica,FALSE
SU1466,Ranunculus acris,TRUE
SU1466,Ranunculus bulbosus,FALSE
SU1466,Ranunculus ficaria,FALSE
SU1466,Ranunculus flammula,FALSE
SU1466,Ranunculus repens,TRUE
SU1466,Ranunculus sardous,FALSE
SU1466,Raphanus raphanistrum,FALSE
SU1466,Raphanus sativus,FALSE
SU1466,Rhinanthus minor,FALSE
SU1466,Rosa arvensis,FALSE
SU1466,Rosa canina,FALSE
SU1466,Rubus caesius,FALSE
SU1466,Rubus fruticosus,TRUE
SU1466,Rubus idaeus,FALSE
SU1466,Rumex acetosa,FALSE
SU1466,Rumex acetosella,FALSE
SU1466,Rumex crispus,TRUE
SU1466,Rumex obtusifolius,TRUE
SU1466,Rumex sanguineus,FALSE
SU1466,Sagina saginoides,FALSE
SU1466,Sambucus nigra,FALSE
SU1466,Sanguisorba officinalis,FALSE
SU1466,Scorzoneroides autumnalis,FALSE
SU1466,Scrophularia auriculata,TRUE
SU1466,Scrophularia nodosa,TRUE
SU1466,Sedum anglicum,FALSE
SU1466,Senecio erucifolius,FALSE
SU1466,Senecio jacobaea,FALSE
SU1466,Senecio vulgaris,FALSE
SU1466,Sherardia arvensis,FALSE
SU1466,Silene dioica,FALSE
SU1466,Silene latifolia,FALSE
SU1466,Silybum marianum,FALSE
SU1466,Sinapis alba,FALSE
SU1466,Sinapis arvensis,FALSE
SU1466,Sisymbrium officinale,FALSE
SU1466,Solanum dulcamara,TRUE
SU1466,Solanum nigrum,FALSE
SU1466,Solanum tuberosum,FALSE
SU1466,Sonchus arvensis,FALSE
SU1466,Sonchus asper,FALSE
SU1466,Sonchus oleraceus,FALSE
SU1466,Sorbus aucuparia,FALSE
SU1466,Spergula arvensis,FALSE
SU1466,Spergularia media,FALSE
SU1466,Stachys arvensis,FALSE
SU1466,Stachys palustris,FALSE
SU1466,Stachys sylvatica,FALSE
SU1466,Stellaria alsine,FALSE
SU1466,Stellaria graminea,FALSE
SU1466,Stellaria holostea,FALSE
SU1466,Stellaria media,FALSE
SU1466,Suaeda maritima,FALSE
SU1466,Succisa pratensis,FALSE
SU1466,Symphytum officinale,FALSE
SU1466,Taraxacum agg,FALSE
SU1466,Taraxacum officinale,FALSE
SU1466,Teucrium scorodonia,FALSE
SU1466,Thlaspi arvense,FALSE
SU1466,Thymus polytrichus,FALSE
SU1466,Thymus vulgaris,FALSE
SU1466,Torilis japonica,FALSE
SU1466,Tragopogon pratensis,FALSE
SU1466,Trientalis europaea,FALSE
SU1466,Trifolium arvense,FALSE
SU1466,Trifolium campestre,FALSE
SU1466,Trifolium constantinopolitanum,FALSE
SU1466,Trifolium dubium,FALSE
SU1466,Trifolium pratense,FALSE
SU1466,Trifolium repens,FALSE
SU1466,Tripleurospermum inodorum,FALSE
SU1466,Tripleurospermum maritimum,FALSE
SU1466,Turgenia latifolia,FALSE
SU1466,Ulex europaeus,FALSE
SU1466,Ulex gallii,FALSE
SU1466,Urtica dioica,FALSE
SU1466,Vaccinium myrtillus,FALSE
SU1466,Vaccinium oxycoccos,FALSE
SU1466,Vaccinium vitis,FALSE
SU1466,Valeriana dioica,FALSE
SU1466,Valeriana officinalis,FALSE
SU1466,Verbena officinalis,FALSE
SU1466,Verbena x,FALSE
SU1466,Veronica agrestis,FALSE
SU1466,Veronica arvensis,FALSE
SU1466,Veronica beccabunga,FALSE
SU1466,Veronica chamaedrys,FALSE
SU1466,Veronica hederifolia,FALSE
SU1466,Veronica montana,FALSE
SU1466,Veronica officinalis,FALSE
SU1466,Veronica persica,FALSE
SU1466,Veronica polita,FALSE
SU1466,Veronica serpyllifolia,FALSE
SU1466,Vicia benghalensis,FALSE
SU1466,Vicia cracca,FALSE
SU1466,Vicia faba,FALSE
SU1466,Vicia hirsuta,FALSE
SU1466,Vicia lutea,FALSE
SU1466,Vicia sativa,FALSE
SU1466,Vicia sepium,FALSE
SU1466,Vicia spp,FALSE
SU1466,Vicia tetrasperma,FALSE
SU1466,Viola arvensis,FALSE
SU1466,Viola canina,FALSE
SU1466,Viola palustris,FALSE
SU1466,Viola riviniana,FALSE
SU1466,Zea mays,FALSE
SU3986,Acer pseudoplatanus,FALSE
SU3986,Achillea millefolium,FALSE
SU3986,Achillea ptarmica,FALSE
SU3986,Aegopodium podagraria,FALSE
SU3986,Aethusa cynapium,TRUE
SU3986,Ajuga reptans,FALSE
SU3986,Alliaria petiolata,FALSE
SU3986,Alnus glutinosa,FALSE
SU3986,Anagallis arvensis,TRUE
SU3986,Anchusa arvensis,FALSE
SU3986,Anemone nemorosa,FALSE
SU3986,Angelica sylvestris,FALSE
SU3986,Anthemis cotula,FALSE
SU3986,Anthriscus caucalis,FALSE
SU3986,Anthriscus sylvestris,FALSE
SU3986,Apium nodiflorum,FALSE
SU3986,Armeria maritima,FALSE
SU3986,Artemisia absinthium,FALSE
SU3986,Artemisia annua,FALSE
SU3986,Artemisia vulgaris,FALSE
SU3986,Aster tripolium,FALSE
SU3986,Atriplex patula,FALSE
SU3986,Atriplex portulacoides,FALSE
SU3986,Ballota nigra,FALSE
SU3986,Barbarea vulgaris,FALSE
SU3986,Bellis perennis,FALSE
SU3986,Berula erecta,FALSE
SU3986,Brassica napus,TRUE
SU3986,Brassica oleracea,FALSE
SU3986,Brassica rapa,FALSE
SU3986,Bryonia dioica,FALSE
SU3986,Buddleja davidii,FALSE
SU3986,Bupleurum tenuissimum,FALSE
SU3986,Calluna vulgaris,FALSE
SU3986,Caltha palustris,FALSE
SU3986,Calystegia sepium,FALSE
SU3986,Campanula rotundifolia,FALSE
SU3986,Capsella bursa,FALSE
SU3986,Cardamine flexuosa,FALSE
SU3986,Cardamine hirsuta,FALSE
SU3986,Cardamine pratensis,FALSE
SU3986,Carduus nutans,FALSE
SU3986,Carum verticillatum,FALSE
SU3986,Centaurea cyanus,FALSE
SU3986,Centaurea nigra,FALSE
SU3986,Centaurea scabiosa,FALSE
SU3986,Centaurium erythraea,FALSE
SU3986,Cerastium arvense,FALSE
SU3986,Cerastium fontanum,FALSE
SU3986,Cerastium glomeratum,FALSE
SU3986,Ceratocapnos claviculata,FALSE
SU3986,Chaerophyllum temulum,FALSE
SU3986,Chamaemelum nobile,FALSE
SU3986,Chamerion angustifolium,FALSE
SU3986,Chenopodium album,TRUE
SU3986,Chenopodium ficifolium,FALSE
SU3986,Chenopodium quinoa,FALSE
SU3986,Cichorium intybus,FALSE
SU3986,Circaea lutetiana,FALSE
SU3986,Cirsium arvense,TRUE
SU3986,Cirsium eriophorum,FALSE
SU3986,Cirsium palustre,FALSE
SU3986,Cirsium vulgare,FALSE
SU3986,Clematis vitalba,FALSE
SU3986,Clinopodium vulgare,FALSE
SU3986,Conium maculatum,FALSE
SU3986,Conopodium majus,FALSE
SU3986,Convolvulus arvensis,TRUE
SU3986,Conyza canadensis,FALSE
SU3986,Cotoneaster salicifolius,FALSE
SU3986,Crataegus monogyna,FALSE
SU3986,Crepis capillaris,FALSE
SU3986,Crepis vesicaria,FALSE
SU3986,Cruciata laevipes,FALSE
SU3986,Cytisus scoparius,FALSE
SU3986,Dactylorhiza fuchsii,FALSE
SU3986,Dactylorhiza maculata,FALSE
SU3986,Daucus carota,TRUE
SU3986,Digitalis ferruginea,FALSE
SU3986,Digitalis grandiflora,FALSE
SU3986,Digitalis purpurea,FALSE
SU3986,Dioscorea communis,FALSE
SU3986,Doronicum plantagineum,FALSE
SU3986,Drosera anglica,FALSE
SU3986,Drosera rotundifolia,FALSE
SU3986,Dryas octopetala,FALSE
SU3986,Epilobium hirsutum,FALSE
SU3986,Epilobium montanum,FALSE
SU3986,Epilobium obscurum,FALSE
SU3986,Epilobium palustre,FALSE
SU3986,Epilobium parviflorum,FALSE
SU3986,Epilobium roseum,FALSE
SU3986,Epilobium tetragonum,FALSE
SU3986,Erica cinerea,FALSE
SU3986,Erica tetralix,FALSE
SU3986,Eriophorum vaginatum,FALSE
SU3986,Eupatorium cannabinum,FALSE
SU3986,Euphorbia exigua,FALSE
SU3986,Euphorbia helioscopia,TRUE
SU3986,Euphrasia officinalis,FALSE
SU3986,Fagopyrum esculentum,FALSE
SU3986,Fallopia convolvulus,FALSE
SU3986,Filipendula ulmaria,FALSE
SU3986,Fumaria officinalis,TRUE
SU3986,Galeopsis speciosa,FALSE
SU3986,Galeopsis tetrahit,FALSE
SU3986,Galium aparine,TRUE
SU3986,Galium mollugo,FALSE
SU3986,Galium odoratum,FALSE
SU3986,Galium palustre,FALSE
SU3986,Galium saxatile,FALSE
SU3986,Galium verum,FALSE
SU3986,Genista anglica,FALSE
SU3986,Geranium dissectum,TRUE
SU3986,Geranium molle,FALSE
SU3986,Geranium nodosum,FALSE
SU3986,Geranium pratense,FALSE
SU3986,Geranium pyrenaicum,FALSE
SU3986,Geranium robertianum,FALSE
SU3986,Geum urbanum,FALSE
SU3986,Glechoma hederacea,TRUE
SU3986,Hedera helix,FALSE
SU3986,Helianthus annuus,FALSE
SU3986,Heracleum mantegazzianum,FALSE
SU3986,Heracleum sphondylium,TRUE
SU3986,Hippocrepis comosa,FALSE
SU3986,Hordeum vulgare,FALSE
SU3986,Hyacinthoides non,FALSE
SU3986,Hypericum forrestii,FALSE
SU3986,Hypericum perforatum,FALSE
SU3986,Hypericum pulchrum,FALSE
SU3986,Hypericum tetrapterum,FALSE
SU3986,Hypochaeris radicata,FALSE
SU3986,Ilex aquifolium,FALSE
SU3986,Impatiens glandulifera,FALSE
SU3986,Impatiens parviflora,FALSE
SU3986,Iris pseudacorus,FALSE
SU3986,Jacobaea erucifolia,FALSE
SU3986,Jacobaea vulgaris,FALSE
SU3986,Jasione montana,FALSE
SU3986,Juncus conglomeratus,FALSE
SU3986,Juncus effusus,FALSE
SU3986,Knautia arvensis,FALSE
SU3986,Lactuca serriola,FALSE
SU3986,Lamium album,TRUE
SU3986,Lamium galeobdolon,FALSE
SU3986,Lamium purpureum,TRUE
SU3986,Lapsana communis,FALSE
SU3986,Lathyrus aphaca,FALSE
SU3986,Lathyrus linifolius,FALSE
SU3986,Lathyrus pratensis,FALSE
SU3986,Leontodon hispidus,FALSE
SU3986,Leontodon saxatilis,FALSE
SU3986,Leucanthemum vulgare,FALSE
SU3986,Ligusticum scoticum,FALSE
SU3986,Limonium vulgare,FALSE
SU3986,Linaria vulgaris,FALSE
SU3986,Linum catharticum,FALSE
SU3986,Linum usitatissimum,FALSE
SU3986,Lonicera caprifolium,FALSE
SU3986,Lonicera periclymenum,FALSE
SU3986,Lotus angustissimus,FALSE
SU3986,Lotus corniculatus,FALSE
SU3986,Lotus pedunculatus,FALSE
SU3986,Lotus subbiflorus,FALSE
SU3986,Luzula campestris,FALSE
SU3986,Lysimachia nemorum,FALSE
SU3986,Lysimachia punctata,FALSE
SU3986,Lysimachia vulgaris,FALSE
SU3986,Lythrum alatum,FALSE
SU3986,Lythrum salicaria,FALSE
SU3986,Malva sylvestris,FALSE
SU3986,Matricaria chamomilla,FALSE
SU3986,Matricaria discoidea,TRUE
SU3986,Medicago lupulina,FALSE
SU3986,Melampyrum pratense,FALSE
SU3986,Mentha aquatica,FALSE
SU3986,Mentha arvensis,FALSE
SU3986,Mercurialis perennis,FALSE
SU3986,Myosotis arvensis,FALSE
SU3986,Myosotis discolor,FALSE
SU3986,Myosotis sylvatica,FALSE
SU3986,Narthecium ossifragum,FALSE
SU3986,Odontites vernus,FALSE
SU3986,Oenanthe crocata,FALSE
SU3986,Origanum vulgare,FALSE
SU3986,Ornithopus perpusillus,FALSE
SU3986,Oxalis acetosella,FALSE
SU3986,Panicum miliaceum,FALSE
SU3986,Papaver rhoeas,TRUE
SU3986,Pedicularis sylvatica,FALSE
SU3986,Persicaria amplexicaulis,FALSE
SU3986,Persicaria bistorta,FALSE
SU3986,Persicaria hydropiper,FALSE
SU3986,Persicaria lapathifolia,FALSE
SU3986,Persicaria maculosa,FALSE
SU3986,Peucedanum ostruthium,FALSE
SU3986,Picris echioides,FALSE
SU3986,Picris hieracioides,FALSE
SU3986,Pilosella officinarum,FALSE
SU3986,Pimpinella saxifraga,FALSE
SU3986,Pinguicula vulgaris,FALSE
SU3986,Plantago lanceolata,FALSE
SU3986,Plantago major,FALSE
SU3986,Plantago maritima,FALSE
SU3986,Poa annua,FALSE
SU3986,Polygala serpyllifolia,FALSE
SU3986,Polygala vulgaris,FALSE
SU3986,Polygonum aviculare,FALSE
SU3986,Potentilla anglica,FALSE
SU3986,Potentilla anserina,FALSE
SU3986,Potentilla erecta,FALSE
SU3986,Potentilla recta,FALSE
SU3986,Potentilla reptans,FALSE
SU3986,Prunella vulgaris,FALSE
SU3986,Prunus spinosa,FALSE
SU3986,Pulicaria dysenterica,FALSE
SU3986,Ranunculus acris,FALSE
SU3986,Ranunculus bulbosus,FALSE
SU3986,Ranunculus ficaria,FALSE
SU3986,Ranunculus flammula,FALSE
SU3986,Ranunculus repens,TRUE
SU3986,Ranunculus sardous,FALSE
SU3986,Raphanus raphanistrum,FALSE
SU3986,Raphanus sativus,FALSE
SU3986,Rhinanthus minor,FALSE
SU3986,Rosa arvensis,FALSE
SU3986,Rosa canina,FALSE
SU3986,Rubus caesius,FALSE
SU3986,Rubus fruticosus,FALSE
