sciname,study_id,fct_code_orig,validation_2023,nut_per_species_per_study,country_origin_study,country_origin_sample.vNM,country_origin_sample.detail,sample_year,sample_month,Processing,Processing.detail,other_ingredients.vNM,other_ingredients.vNM.detail,Preparation,Preparation.detail,Wild.Farmed,relative_weight,Parts,Parts.detail,per_edible_prop,class,order,family,genus,sciname_orig,common_name,food_name,food_name_orig,fao_taxocode,fao_3a_code,sau_species_code,isscaap_code,phylum,kingdom,common_name_detailed,food_prep,food_prep_detailed,food_part,food_part_detailed,prod_catg,other_ingredients,study_type,country_origin_sample,country,species_edible_prop,notes,nutrient_type,nutrient,nutrient_orig,nutrient_desc,nutrient_code_fao,value,value_tr,nutrient_units,portion_size,SpecCode,genus_usedby_SHY,family_usedby_SHY,order_usedby_SHY,class_usedby_SHY,best_DemersPelag,best_DemersPelag_level,best_EnvTemp,best_EnvTemp_level,best_DepthRangeDeep,best_DepthRangeDeep_level,best_Lmax,best_Lmax_level,best_Lm,best_Lm_level,best_K,best_K_level,best_tm,best_tm_level,best_Troph,best_Troph_level,best_Pelagic,best_Pelagic_level,best_Benthic,best_Benthic_level,best_Sessile,best_Sessile_level,best_Mobile,best_Mobile_level,best_SoftBottom,best_SoftBottom_level,best_Sand,best_Sand_level,best_Coarse,best_Coarse_level,best_Fine,best_Fine_level,best_Level,best_Level_level,best_Sloping,best_Sloping_level,best_Silt,best_Silt_level,best_Mud,best_Mud_level,best_Ooze,best_Ooze_level,best_Detritus,best_Detritus_level,best_Organic,best_Organic_level,best_HardBottom,best_HardBottom_level,best_Rocky,best_Rocky_level,best_Rubble,best_Rubble_level,best_Gravel,best_Gravel_level,best_Macrophyte,best_Macrophyte_level,best_BedsBivalve,best_BedsBivalve_level,best_BedsRock,best_BedsRock_level,best_SeaGrassBeds,best_SeaGrassBeds_level,best_BedsOthers,best_BedsOthers_level,best_CoralReefs,best_CoralReefs_level,best_ReefExclusive,best_ReefExclusive_level,best_DropOffs,best_DropOffs_level,best_ReefFlats,best_ReefFlats_level,best_Lagoons,best_Lagoons_level,best_Burrows,best_Burrows_level,best_Tunnels,best_Tunnels_level,best_Crevices,best_Crevices_level,best_Vents,best_Vents_level,best_Seamounts,best_Seamounts_level,best_DeepWaterCorals,best_DeepWaterCorals_level,best_Vegetation,best_Vegetation_level,best_Marine,best_Marine_level,best_Neritic,best_Neritic_level,best_Oceanic,best_Oceanic_level,best_BrackishWater,best_BrackishWater_level,best_FreshWater,best_FreshWater_level,best_Parasitism,best_Parasitism_level,best_Solitary,best_Solitary_level,best_Symbiosis,best_Symbiosis_level,best_Symphorism,best_Symphorism_level,best_Commensalism,best_Commensalism_level,best_Mutualism,best_Mutualism_level,best_Epiphytic,best_Epiphytic_level
Cantharus lineatus,268,NA,Y,1,GRC_USA,GRC,,1990,November,raw,raw,,,none,none,wild capture,,muscle tissue,edible,NA,gastropoda,neogastropoda,buccinidae,cantharus,Cantharus lineatus,black bream,Black bream,NA,NA,NA,NA,NA,mollusca,animalia,black bream,raw,NA,muscle tissue,NA,wild capture,NA,Peer-reviewed literature,GRC,Greece,NA,NA,Mineral,Calcium,Calcium,Calcium,CA,38,,mg,per 100g,NA,Cantharus,Buccinidae,Neogastropoda,Gastropoda,benthic,family,subtropical,family,195,family,8.588166667,family,7.216666667,family,0.22525,family,5.310019419,family,2.675,family,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus
Cantharus lineatus,268,NA,Y,1,GRC_USA,GRC,,1990,November,raw,raw,,,none,none,wild capture,,muscle tissue,edible,NA,gastropoda,neogastropoda,buccinidae,cantharus,Cantharus lineatus,black bream,Black bream,NA,NA,NA,NA,NA,mollusca,animalia,black bream,raw,NA,muscle tissue,NA,wild capture,NA,Peer-reviewed literature,GRC,Greece,NA,NA,Mineral,Zinc,Zinc,Zinc,ZN,2,,mg,per 100g,NA,Cantharus,Buccinidae,Neogastropoda,Gastropoda,benthic,family,subtropical,family,195,family,8.588166667,family,7.216666667,family,0.22525,family,5.310019419,family,2.675,family,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus
Cantharus lineatus,268,NA,Y,1,GRC_USA,GRC,,1990,November,raw,raw,,,none,none,wild capture,,muscle tissue,edible,NA,gastropoda,neogastropoda,buccinidae,cantharus,Cantharus lineatus,black bream,Black bream,NA,NA,NA,NA,NA,mollusca,animalia,black bream,raw,NA,muscle tissue,NA,wild capture,NA,Peer-reviewed literature,GRC,Greece,NA,NA,Mineral,Potassium,Potassium,Potassium,K,483,,mg,per 100g,NA,Cantharus,Buccinidae,Neogastropoda,Gastropoda,benthic,family,subtropical,family,195,family,8.588166667,family,7.216666667,family,0.22525,family,5.310019419,family,2.675,family,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus
Cantharus lineatus,268,NA,Y,1,GRC_USA,GRC,,1990,November,raw,raw,,,none,none,wild capture,,muscle tissue,edible,NA,gastropoda,neogastropoda,buccinidae,cantharus,Cantharus lineatus,black bream,Black bream,NA,NA,NA,NA,NA,mollusca,animalia,black bream,raw,NA,muscle tissue,NA,wild capture,NA,Peer-reviewed literature,GRC,Greece,NA,NA,Mineral,Chromium,Chromium,Chromium,CR,900,,mcg,per 100g,NA,Cantharus,Buccinidae,Neogastropoda,Gastropoda,benthic,family,subtropical,family,195,family,8.588166667,family,7.216666667,family,0.22525,family,5.310019419,family,2.675,family,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus
Cantharus lineatus,268,NA,Y,1,GRC_USA,GRC,,1990,November,raw,raw,,,none,none,wild capture,,muscle tissue,edible,NA,gastropoda,neogastropoda,buccinidae,cantharus,Cantharus lineatus,black bream,Black bream,NA,NA,NA,NA,NA,mollusca,animalia,black bream,raw,NA,muscle tissue,NA,wild capture,NA,Peer-reviewed literature,GRC,Greece,NA,NA,Mineral,Copper,Copper,Copper,CU,1.3,,mg,per 100g,NA,Cantharus,Buccinidae,Neogastropoda,Gastropoda,benthic,family,subtropical,family,195,family,8.588166667,family,7.216666667,family,0.22525,family,5.310019419,family,2.675,family,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,1,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus,0,genus
Carcinus maenas,338,NA,Y,1,ITA,,,,,,unknown,,,frozen and dried,"dried, frozen",,wet,muscle tissue,edible,NA,malacostraca,decapoda,portunidae,carcinus,Carcinus maenas,green crab,green crab,NA,2311109001,CRG,26397,42,arthropoda,animalia,green crab,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,ITA,Italy,NA,NA,Mineral,Selenium,Selenium,Selenium,SE,45.4,,mcg,per 100g,26397,Carcinus,Portunidae,Decapoda,Malacostraca,benthic,species,subtropical,species,200,species,6,species,4,species,1.076423907,family,1.409067468,family,3.5,species,0,species,1,species,0,species,1,species,1,species,1,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,1,species,1,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,1,species,1,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Carcinus mediterraneus,454,NA,Y,1,ITA,ITA,Mar Grande of Taranto,2009,March,,unknown,,,frozen,frozen,wild capture,,muscle tissue,edible,NA,malacostraca,decapoda,portunidae,carcinus,Carcinus mediterraneus,crab,crab,NA,NA,NA,9330,NA,arthropoda,animalia,crab,NA,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,ITA,Italy,NA,NA,Protein,Protein_total_combined,Protein_total_combined,Protein_total_combined,NA,16.41,,g,per 100g,9330,Carcinus,Portunidae,Decapoda,Malacostraca,benthic,species,subtropical,species,200,genus,6,genus,4,genus,1.076423907,family,1.409067468,family,3.5,genus,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Zinc,Zinc,Zinc,ZN,0.715,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,"Iron, total",Iron_total,Total iron is sum of heme and non-heme iron,FE,1.302,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Calcium,Calcium,Calcium,CA,1890.151,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Magnesium,Magnesium,Magnesium,MG,2646.212,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Magnesium,Magnesium,Magnesium,MG,1404.089,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Potassium,Potassium,Potassium,K,102.104,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Copper,Copper,Copper,CU,8.481,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Manganese,Manganese,Manganese,MN,0.933,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Potassium,Potassium,Potassium,K,572.001,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Sodium,Sodium,Sodium,NA,167.211,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Calcium,Calcium,Calcium,CA,1581.232,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Zinc,Zinc,Zinc,ZN,0.583,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,Manganese,Manganese,Manganese,MN,2.689,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Protein,Protein_total_combined,Protein_total_combined,Protein_total_combined,NA,23.94,,g,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,exoskeleton,shell,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,bone,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Protein,Protein_total_combined,Protein_total_combined,Protein_total_combined,NA,14.96,,g,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
Cardisoma armatum,199,NA,Y,2,DEU,NGA,,2010,February_March_April_May_June_July,,unknown,,,dried,oven-dried,,,muscle tissue,f,NA,malacostraca,decapoda,gecarcinidae,cardisoma,Cardisoma armatum,NA,NA,NA,2310400101,KDA,84553,42,arthropoda,animalia,NA,dried,NA,muscle tissue,NA,NA,NA,Peer-reviewed literature,NGA,Nigeria,NA,NA,Mineral,"Iron, total",Iron_total,Total iron is sum of heme and non-heme iron,FE,1.05,,mg,per 100g,84553,Cardisoma,Gecarcinidae,Decapoda,Malacostraca,benthic,species,tropical,species,NA,NA,9.5,species,NA,NA,1.5,species,NA,NA,NA,NA,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,1,species,0,species,0,species,1,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species,0,species
