"sample_id","occurrence_id","specimen_code","taxon_group","taxon_source","english_name","source_taxon_version_key","taxon_standardised","taxon_aggregated","count","sex","stage","comment","order","family","year"
4017919,"8692950","3750","insect - true fly (Diptera)","Syritta pipiens",,"NBNSYS0000007110","Syritta pipiens","Syritta pipiens","1","female","adult",,"Diptera","Syrphidae",2018
4017919,"8761512","3746","insect - hymenopteran","Bombus pascuorum","Common Carder Bee","NHMSYS0000875576","Bombus pascuorum","Bombus pascuorum","1","female","adult",,"Hymenoptera","Apidae",2018
4017919,"8761513","3747","insect - hymenopteran","Lasioglossum (Evylaeus) calceatum","Slender Mining Bee","NHMSYS0000876140","Lasioglossum calceatum","Lasioglossum calceatum","1","female","adult",,"Hymenoptera","Halictidae",2018
4017919,"8761514","3748","insect - hymenopteran","Lasioglossum (Evylaeus) albipes","Bloomed Furrow Bee","NHMSYS0000876137","Lasioglossum albipes","Lasioglossum albipes","1","female","adult",,"Hymenoptera","Halictidae",2018
4017997,"8693122","3744","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","male","adult",,"Diptera","Syrphidae",2018
4018010,"8691621","3741","insect - true fly (Diptera)","Platycheirus manicatus",,"NBNSYS0000006877","Platycheirus manicatus","Platycheirus manicatus","1","female","adult",,"Diptera","Syrphidae",2018
4018010,"8691622","3742","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","female","adult",,"Diptera","Syrphidae",2018
4018072,"8691624","3737","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2018
4018072,"8691625","3735","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","female","adult",,"Diptera","Syrphidae",2018
4018072,"8691626","3736","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","female","adult",,"Diptera","Syrphidae",2018
4030647,"8648622","1198","insect - hymenopteran","Bombus lucorum/terrestris","White-tailed Bumblebee agg.","NHMSYS0020772188","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4030647,"8740953","1199","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4030648,"8648624","1201","insect - hymenopteran","Bombus lucorum/terrestris","White-tailed Bumblebee agg.","NHMSYS0020772188","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8648625","1202","insect - hymenopteran","Bombus monticola","Bilberry Bumblebee","NHMSYS0000875571","Bombus monticola","Bombus monticola","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8648626","1203","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8648627","1204","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8648628","1205","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8648629","1206","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8648630","1207","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030648,"8741044","1208","insect - true fly (Diptera)","Eupeodes corollae",,"NBNSYS0000006937","Eupeodes corollae","Eupeodes corollae","1","female","adult",,"Diptera","Syrphidae",2018
4030722,"8648649","1212","insect - hymenopteran","Bombus terrestris","Buff-tailed Bumblebee","NHMSYS0000875595","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4030722,"8648650","1213","insect - hymenopteran","Halictus (Halictus) rubicundus","Yellow-legged Furrow Bee","NHMSYS0000876013","Halictus rubicundus","Halictus rubicundus","1","female","adult",,"Hymenoptera","Halictidae",2018
4030722,"8648651","1214","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030722,"8648652","1215","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030722,"8648653","1216","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030722,"8648654","1217","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2018
4030722,"8648655","1218","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","not recorded","adult",,"Hymenoptera","Apidae",2018
4030722,"8741047","1211","insect - true fly (Diptera)","Eristalis abusivus",,"NBNSYS0000007046","Eristalis abusivus","Eristalis abusivus","1","male","adult",,"Diptera","Syrphidae",2018
4030722,"8741048","1210","insect - true fly (Diptera)","Platycheirus manicatus",,"NBNSYS0000006877","Platycheirus manicatus","Platycheirus manicatus","1","male","adult",,"Diptera","Syrphidae",2018
4030995,"8591439","644","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult",,"Diptera","Syrphidae",2018
4030995,"8635243","643","insect - hymenopteran","Bombus lucorum/terrestris","White-tailed Bumblebee agg.","NHMSYS0020772188","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4031010,"8591039","647","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult",,"Diptera","Syrphidae",2018
4031010,"8635255","646","insect - hymenopteran","Bombus lucorum/terrestris","White-tailed Bumblebee agg.","NHMSYS0020772188","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4031021,"8620835","139","insect - hymenopteran","Andrena (Melandrena) cineraria","Ashy Mining Bee","NHMSYS0000875099","Andrena cineraria","Andrena cineraria","1","not recorded","adult",,"Hymenoptera","Andrenidae",2018
4031022,"8504686","653","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4031022,"8504687","652","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2018
4031022,"8504688","651","insect - true fly (Diptera)","Eupeodes corollae",,"NBNSYS0000006937","Eupeodes corollae","Eupeodes corollae","1","male","adult",,"Diptera","Syrphidae",2018
4031022,"8635272","649","insect - hymenopteran","Bombus lucorum/terrestris","White-tailed Bumblebee agg.","NHMSYS0020772188","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4031022,"8635273","650","insect - hymenopteran","Halictus (Halictus) rubicundus","Yellow-legged Furrow Bee","NHMSYS0000876013","Halictus rubicundus","Halictus rubicundus","1","female","adult",,"Hymenoptera","Halictidae",2018
4031037,"8591430","657","insect - true fly (Diptera)","Sphaerophoria interrupta",,"NBNSYS0000157028","Sphaerophoria interrupta","Sphaerophoria","1","male","adult",,"Diptera","Syrphidae",2018
4031037,"8635278","654","insect - hymenopteran","Bombus lucorum/terrestris","White-tailed Bumblebee agg.","NHMSYS0020772188","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4031037,"8635279","655","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2018
4031037,"8635280","656","insect - hymenopteran","Halictus (Halictus) rubicundus","Yellow-legged Furrow Bee","NHMSYS0000876013","Halictus rubicundus","Halictus rubicundus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045619,"8700600","3448","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","female","adult",,"Diptera","Syrphidae",2018
4045619,"8700601","3447","insect - true fly (Diptera)","Eupeodes latifasciatus",,"NBNSYS0100003109","Eupeodes latifasciatus","Eupeodes latifasciatus","1","female","adult",,"Diptera","Syrphidae",2018
4045651,"8700959","3502","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2018
4045651,"8700960","3504","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","male","adult",,"Diptera","Syrphidae",2018
4045651,"8700961","3505","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","female","adult",,"Diptera","Syrphidae",2018
4045651,"8700962","3503","insect - true fly (Diptera)","Platycheirus manicatus",,"NBNSYS0000006877","Platycheirus manicatus","Platycheirus manicatus","1","female","adult",,"Diptera","Syrphidae",2018
4045651,"8700963","3501","insect - true fly (Diptera)","Eristalis tenax",,"NBNSYS0000007054","Eristalis tenax","Eristalis tenax","1","male","adult",,"Diptera","Syrphidae",2018
4045651,"8761337","3506","insect - hymenopteran","Bombus terrestris","Buff-tailed Bumblebee","NHMSYS0000875595","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4045672,"8703170","3508","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2018
4045682,"8761339","3510","insect - hymenopteran","Bombus jonellus","Heath Bumblebee","NHMSYS0000875565","Bombus jonellus","Bombus jonellus","1","female","adult",,"Hymenoptera","Apidae",2018
4045682,"8761340","3511","insect - hymenopteran","Bombus lucorum sensu lato","White-tailed Bumblebee agg.","NHMSYS0020936546","Bombus lucorum/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","male","adult",,"Hymenoptera","Apidae",2018
4045682,"8761341","3512","insect - hymenopteran","Bombus jonellus","Heath Bumblebee","NHMSYS0000875565","Bombus jonellus","Bombus jonellus","1","female","adult",,"Hymenoptera","Apidae",2018
4045825,"8761603","2217","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045825,"8761604","2218","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045840,"8761608","2220","insect - hymenopteran","Andrena (Melandrena) cineraria","Ashy Mining Bee","NHMSYS0000875099","Andrena cineraria","Andrena cineraria","1","male","adult",,"Hymenoptera","Andrenidae",2018
4045840,"8761609","2221","insect - hymenopteran","Andrena (Trachandrena) haemorrhoa","Orange-tailed Mining Bee","NHMSYS0000875146","Andrena haemorrhoa","Andrena haemorrhoa","1","male","adult",,"Hymenoptera","Andrenidae",2018
4045840,"8761610","2222","insect - hymenopteran","Andrena (Trachandrena) haemorrhoa","Orange-tailed Mining Bee","NHMSYS0000875146","Andrena haemorrhoa","Andrena haemorrhoa","1","male","adult",,"Hymenoptera","Andrenidae",2018
4045840,"8761611","2223","insect - hymenopteran","Andrena (Trachandrena) haemorrhoa","Orange-tailed Mining Bee","NHMSYS0000875146","Andrena haemorrhoa","Andrena haemorrhoa","1","male","adult",,"Hymenoptera","Andrenidae",2018
4045926,"8612789","1974","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","female","adult",,"Diptera","Syrphidae",2018
4045926,"8612790","1972","insect - true fly (Diptera)","Eristalinus sepulchralis",,"NBNSYS0000007045","Eristalinus sepulchralis","Eristalinus sepulchralis","1","female","adult",,"Diptera","Syrphidae",2018
4045926,"8612791","1973","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","male","adult",,"Diptera","Syrphidae",2018
4045926,"8761426","1968","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","male","adult",,"Hymenoptera","Apidae",2018
4045926,"8761427","1969","insect - hymenopteran","Bombus lapidarius","Large Red-tailed Bumblebee","NHMSYS0000875567","Bombus lapidarius","Bombus lapidarius","1","female","adult",,"Hymenoptera","Apidae",2018
4045926,"8761428","1970","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","male","adult",,"Hymenoptera","Apidae",2018
4045926,"8761429","1971","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045939,"8643362","1980","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2018
4045939,"8643363","1976","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","male","adult",,"Diptera","Syrphidae",2018
4045939,"8761430","1977","insect - hymenopteran","Lasioglossum (Dialictus) cupromicans","Turquoise Furrow Bee","NHMSYS0000876130","Lasioglossum cupromicans","Lasioglossum cupromicans","1","male","adult","dissected","Hymenoptera","Halictidae",2018
4045939,"8761431","1978","insect - hymenopteran","Bombus lapidarius","Large Red-tailed Bumblebee","NHMSYS0000875567","Bombus lapidarius","Bombus lapidarius","1","female","adult",,"Hymenoptera","Apidae",2018
4045939,"8761432","1979","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4045954,"8613985","1982","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045954,"8613986","1985","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045954,"8613987","1983","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2018
4045954,"8613988","1984","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2018
4045954,"8761433","1986","insect - hymenopteran","Bombus terrestris","Buff-tailed Bumblebee","NHMSYS0000875595","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4045954,"8761434","1987","insect - hymenopteran","Lasioglossum (Evylaeus) minutissimum","Least Furrow Bee","NHMSYS0000876148","Lasioglossum minutissimum","Lasioglossum minutissimum","1","female","adult",,"Hymenoptera","Halictidae",2018
4045954,"8761435","1988","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045954,"8761436","1989","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4045954,"8761437","1990","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","male","adult",,"Hymenoptera","Apidae",2018
4045954,"8761438","1991","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2018
4045954,"8761439","1992","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045959,"8705368","1996","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045959,"8705369","1995","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045959,"8761346","2202","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","male","adult",,"Hymenoptera","Halictidae",2018
4045959,"8761470","1997","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045959,"8761471","1998","insect - hymenopteran","Lasioglossum (Dialictus) cupromicans","Turquoise Furrow Bee","NHMSYS0000876130","Lasioglossum cupromicans","Lasioglossum cupromicans","1","male","adult","dissected","Hymenoptera","Halictidae",2018
4045959,"8761472","1999","insect - hymenopteran","Lasioglossum (Evylaeus) minutissimum","Least Furrow Bee","NHMSYS0000876148","Lasioglossum minutissimum","Lasioglossum minutissimum","1","male","adult","dissected","Hymenoptera","Halictidae",2018
4045959,"8761473","2000","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045959,"8761474","2201","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045959,"8761475","2203","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2018
4045959,"8761476","2204","insect - hymenopteran","Bombus vestalis","Vestal Cuckoo Bee","NBNSYS0100002030","Bombus vestalis","Bombus vestalis","1","male","adult","dissected","Hymenoptera","Apidae",2018
4045963,"8705315","2207","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2018
4045963,"8705316","2212","insect - true fly (Diptera)","Eupeodes corollae",,"NBNSYS0000006937","Eupeodes corollae","Eupeodes corollae","1","male","adult","'dwarf' specimen, just 5.5mm long, wing length 4.5mm","Diptera","Syrphidae",2018
4045963,"8705317","2210","insect - true fly (Diptera)","Eupeodes corollae",,"NBNSYS0000006937","Eupeodes corollae","Eupeodes corollae","1","male","adult",,"Diptera","Syrphidae",2018
4045963,"8705318","2206","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045963,"8705319","2211","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045963,"8705320","2205","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045963,"8705321","2209","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2018
4045963,"8705322","2208","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2018
4045963,"8761477","2213","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4045963,"8761478","2214","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","male","adult",,"Hymenoptera","Halictidae",2018
4045977,"8862725","3452","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult",,"Diptera","Syrphidae",2018
4045983,"8700794","3457","insect - true fly (Diptera)","Eupeodes latifasciatus",,"NBNSYS0100003109","Eupeodes latifasciatus","Eupeodes latifasciatus","1","female","adult",,"Diptera","Syrphidae",2018
4045983,"8700795","3455","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","male","adult",,"Diptera","Syrphidae",2018
4045983,"8700796","3456","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2018
4045983,"8700797","3458","insect - true fly (Diptera)","Eupeodes latifasciatus",,"NBNSYS0100003109","Eupeodes latifasciatus","Eupeodes latifasciatus","1","male","adult",,"Diptera","Syrphidae",2018
4046019,"8761614","2227","insect - hymenopteran","Andrena (Melandrena) cineraria","Ashy Mining Bee","NHMSYS0000875099","Andrena cineraria","Andrena cineraria","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046019,"8761615","2228","insect - hymenopteran","Andrena (Micrandrena) semilaevis","Shiny-margined Mini-miner","NHMSYS0000875116","Andrena semilaevis","Andrena semilaevis","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046019,"8761616","2229","insect - hymenopteran","Halictus (Halictus) rubicundus","Yellow-legged Furrow Bee","NHMSYS0000876013","Halictus rubicundus","Halictus rubicundus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046019,"8761617","2230","insect - hymenopteran","Lasioglossum (Lasioglossum) leucozonium","White-zoned Furrow Bee","NHMSYS0000876161","Lasioglossum leucozonium","Lasioglossum leucozonium","1","female","adult",,"Hymenoptera","Halictidae",2018
4046019,"8761618","2231","insect - hymenopteran","Andrena (Micrandrena) semilaevis","Shiny-margined Mini-miner","NHMSYS0000875116","Andrena semilaevis","Andrena semilaevis","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046019,"8761619","2232","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046019,"8761620","2233","insect - hymenopteran","Andrena (Micrandrena) semilaevis","Shiny-margined Mini-miner","NHMSYS0000875116","Andrena semilaevis","Andrena semilaevis","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046019,"8761621","2234","insect - hymenopteran","Halictus (Seladonia) tumulorum","Bronze Furrow Bee","NHMSYS0000876019","Halictus tumulorum","Halictus tumulorum","1","female","adult",,"Hymenoptera","Halictidae",2018
4046019,"8761622","2235","insect - hymenopteran","Andrena (Micrandrena) semilaevis","Shiny-margined Mini-miner","NHMSYS0000875116","Andrena semilaevis","Andrena semilaevis","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046019,"8761623","2236","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761629","2238","insect - hymenopteran","Andrena (Melandrena) nigroaenea","Buffish Mining Bee","NHMSYS0000875100","Andrena nigroaenea","Andrena nigroaenea","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046021,"8761630","2239","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761631","2240","insect - hymenopteran","Halictus (Seladonia) tumulorum","Bronze Furrow Bee","NHMSYS0000876019","Halictus tumulorum","Halictus tumulorum","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761632","2241","insect - hymenopteran","Andrena (Melandrena) nigroaenea","Buffish Mining Bee","NHMSYS0000875100","Andrena nigroaenea","Andrena nigroaenea","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046021,"8761633","2242","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761634","2243","insect - hymenopteran","Halictus (Halictus) rubicundus","Yellow-legged Furrow Bee","NHMSYS0000876013","Halictus rubicundus","Halictus rubicundus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761635","2244","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761636","2245","insect - hymenopteran","Lasioglossum (Lasioglossum) leucozonium","White-zoned Furrow Bee","NHMSYS0000876161","Lasioglossum leucozonium","Lasioglossum leucozonium","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761637","2246","insect - hymenopteran","Halictus (Seladonia) tumulorum","Bronze Furrow Bee","NHMSYS0000876019","Halictus tumulorum","Halictus tumulorum","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761638","2247","insect - hymenopteran","Andrena (Micrandrena) semilaevis","Shiny-margined Mini-miner","NHMSYS0000875116","Andrena semilaevis","Andrena semilaevis","1","female","adult",,"Hymenoptera","Andrenidae",2018
4046021,"8761639","2248","insect - hymenopteran","Lasioglossum (Dialictus) leucopus","White-footed Furrow Bee","NHMSYS0000876133","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2018
4046021,"8761640","2249","insect - hymenopteran","Andrena (Micrandrena) semilaevis","Shiny-margined Mini-miner","NHMSYS0000875116","Andrena semilaevis","Andrena semilaevis","1","female","adult",,"Hymenoptera","Andrenidae",2018
